trial_id,global_seed,scene_id,scene_seed,algorithm_type,algorithm,trial_seed,q_start,q_goal,target_position,target_quat_wxyz,success
13,42,scene_00_no_obstacle,20260525,ik,lm,2055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9965634,-1.3816608,1.4899985,-1.6266497,-1.9264178,0.01139769]","[0.55,0.18,0.44]",,True
14,42,scene_00_no_obstacle,20260525,ik,lm,2056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9998105,-1.3931545,1.5081327,-1.6568199,-1.9037291,-0.0015005326]","[0.55,0.18,0.44]",,True
15,42,scene_00_no_obstacle,20260525,ik,lm,2057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9942511,-1.3954357,1.5106551,-1.6456315,-1.9321258,-0.010144132]","[0.55,0.18,0.44]",,True
16,42,scene_00_no_obstacle,20260525,ik,lm,2058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9949826,-1.3810898,1.4910407,-1.6344033,-1.9367669,-0.0607192]","[0.55,0.18,0.44]",,True
17,42,scene_00_no_obstacle,20260525,ik,lm,2059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9927351,-1.3907264,1.5042308,-1.6351153,-1.9429092,0.011957757]","[0.55,0.18,0.44]",,True
18,42,scene_00_no_obstacle,20260525,ik,lm,2060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9949934,-1.3793015,1.4865803,-1.6208589,-1.9366606,0.016563804]","[0.55,0.18,0.44]",,True
19,42,scene_00_no_obstacle,20260525,ik,lm,2061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9951574,-1.3845026,1.4912792,-1.6111173,-1.9317662,-0.0053461822]","[0.55,0.18,0.44]",,True
20,42,scene_00_no_obstacle,20260525,ik,lm,2062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.0019133,-1.3954253,1.5082351,-1.6460937,-1.8874537,0.03444072]","[0.55,0.18,0.44]",,True
21,42,scene_00_no_obstacle,20260525,ik,lm,2063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9912031,-1.3942648,1.5090147,-1.634129,-1.9479516,-0.022585385]","[0.55,0.18,0.44]",,True
22,42,scene_00_no_obstacle,20260525,ik,lm,2064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.0003695,-1.3950938,1.5099902,-1.6549654,-1.898341,-0.039181294]","[0.55,0.18,0.44]",,True
23,42,scene_00_no_obstacle,20260525,ik,lm,2065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9954832,-1.3859601,1.4916021,-1.6056587,-1.9274907,-0.0038545163]","[0.55,0.18,0.44]",,True
24,42,scene_00_no_obstacle,20260525,ik,lm,2066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9982582,-1.3915257,1.5023057,-1.6325223,-1.9106023,0.018893961]","[0.55,0.18,0.44]",,True
25,42,scene_00_no_obstacle,20260525,ik,lm,2067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9930267,-1.3894886,1.4981275,-1.6114967,-1.9378391,-0.0079373576]","[0.55,0.18,0.44]",,True
26,42,scene_00_no_obstacle,20260525,ik,lm,2068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9925796,-1.3893617,1.5024424,-1.6341165,-1.9449917,-0.026378146]","[0.55,0.18,0.44]",,True
27,42,scene_00_no_obstacle,20260525,ik,lm,2069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9979453,-1.3904351,1.5041565,-1.6486899,-1.9148888,-0.017151944]","[0.55,0.18,0.44]",,True
28,42,scene_00_no_obstacle,20260525,ik,lm,2070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9928592,-1.3860659,1.4953501,-1.6175439,-1.9439828,-0.024724957]","[0.55,0.18,0.44]",,True
29,42,scene_00_no_obstacle,20260525,ik,lm,2071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9972308,-1.3899192,1.5016908,-1.6368543,-1.9181792,-0.0024469216]","[0.55,0.18,0.44]",,True
30,42,scene_00_no_obstacle,20260525,ik,lm,2072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9964873,-1.3898055,1.5029118,-1.6439852,-1.9232388,-0.02124013]","[0.55,0.18,0.44]",,True
31,42,scene_00_no_obstacle,20260525,ik,lm,2073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.993005,-1.3915196,1.5036355,-1.626834,-1.9390449,-0.045866122]","[0.55,0.18,0.44]",,True
32,42,scene_00_no_obstacle,20260525,ik,lm,2074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9973916,-1.3937962,1.504949,-1.6320607,-1.9125658,-0.022151867]","[0.55,0.18,0.44]",,True
33,42,scene_00_no_obstacle,20260525,ik,lm,2075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9969803,-1.3864704,1.4916151,-1.6060222,-1.9184658,0.064506646]","[0.55,0.18,0.44]",,True
34,42,scene_00_no_obstacle,20260525,ik,lm,2076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9939753,-1.384478,1.4916694,-1.6099736,-1.9373985,-0.015568603]","[0.55,0.18,0.44]",,True
35,42,scene_00_no_obstacle,20260525,ik,lm,2077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9984433,-1.3852106,1.4910911,-1.6138614,-1.9125489,0.029206032]","[0.55,0.18,0.44]",,True
36,42,scene_00_no_obstacle,20260525,ik,lm,2078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9940967,-1.3796243,1.4872263,-1.6194813,-1.9417916,-0.010267794]","[0.55,0.18,0.44]",,True
37,42,scene_00_no_obstacle,20260525,ik,lm,2079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.992002,-1.3932179,1.5103828,-1.650912,-1.9473454,0.013910288]","[0.55,0.18,0.44]",,True
38,42,scene_00_no_obstacle,20260525,ik,lm,2080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.998074,-1.3883248,1.4991591,-1.63698,-1.9138446,-0.031003242]","[0.55,0.18,0.44]",,True
39,42,scene_00_no_obstacle,20260525,ik,lm,2081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.991955,-1.3900249,1.5010519,-1.6208719,-1.9456721,-0.037001088]","[0.55,0.18,0.44]",,True
40,42,scene_00_no_obstacle,20260525,ik,lm,2082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.0024249,-1.3894438,1.4977231,-1.6309552,-1.8873454,0.0046119391]","[0.55,0.18,0.44]",,True
41,42,scene_00_no_obstacle,20260525,ik,lm,2083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9946954,-1.3939882,1.514297,-1.6707129,-1.933786,0.01000333]","[0.55,0.18,0.44]",,True
42,42,scene_00_no_obstacle,20260525,ik,lm,2084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9973557,-1.3809405,1.482399,-1.5930343,-1.918383,0.0088541622]","[0.55,0.18,0.44]",,True
43,42,scene_00_no_obstacle,20260525,ik,lm,2085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9973967,-1.3894762,1.5028901,-1.6471587,-1.9173218,0.018755943]","[0.55,0.18,0.44]",,True
44,42,scene_00_no_obstacle,20260525,ik,lm,2086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9968367,-1.3906515,1.5052988,-1.6503823,-1.9214576,0.028083306]","[0.55,0.18,0.44]",,True
45,42,scene_00_no_obstacle,20260525,ik,lm,2087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9962702,-1.3881993,1.4991523,-1.631853,-1.9243922,0.0043534664]","[0.55,0.18,0.44]",,True
46,42,scene_00_no_obstacle,20260525,ik,lm,2088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9936624,-1.390405,1.5006979,-1.6220861,-1.9361784,0.024438051]","[0.55,0.18,0.44]",,True
47,42,scene_00_no_obstacle,20260525,ik,lm,2089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9858639,-1.3887606,1.5010748,-1.6132106,-1.9820736,0.0025127713]","[0.55,0.18,0.44]",,True
48,42,scene_00_no_obstacle,20260525,ik,lm,2090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9963983,-1.3881264,1.4998659,-1.6383131,-1.9233892,0.0089878204]","[0.55,0.18,0.44]",,True
49,42,scene_00_no_obstacle,20260525,ik,lm,2091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9964188,-1.3968715,1.5120387,-1.6445337,-1.9176746,0.030095615]","[0.55,0.18,0.44]",,True
0,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9318946,-1.2386073,1.2690905,-1.0136656,-2.3808672,-4.5125053]","[0.55,0.18,0.44]",,True
1,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8941955,-0.84614547,1.1275594,1.6607473,-2.7982991,-1.5638412]","[0.55,0.18,0.44]",,True
2,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8866532,-1.2538907,1.3608537,-0.8544967,-2.9693704,4.0126585]","[0.55,0.18,0.44]",,True
3,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1908593,-1.456538,1.7592183,-1.0366241,0.75441434,-4.5439554]","[0.55,0.18,0.44]",,True
4,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1163158,-0.82607917,0.76921352,1.9531794,1.2446266,0.0067107604]","[0.55,0.18,0.44]",,True
5,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1614447,-1.3099509,1.3410294,0.30306211,0.96572062,-1.1418083]","[0.55,0.18,0.44]",,True
6,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.236832,-0.96134533,1.3095059,2.0949341,0.22466938,-0.77787534]","[0.55,0.18,0.44]",,True
7,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2173774,-0.93350924,1.2863182,1.4512725,-0.51305172,-1.0539486]","[0.55,0.18,0.44]",,True
8,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1225509,0.34484617,-1.26653,-2.1251522,-5.0752502,5.0086322]","[0.55,0.18,0.44]",,True
9,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.930547,-1.3535936,1.5240447,-1.7068392,-2.3921832,0.10859437]","[0.55,0.18,0.44]",,True
10,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8842969,-1.231258,1.3197654,-0.51379151,-3.1902244,-2.5727801]","[0.55,0.18,0.44]",,True
11,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.0028963,-1.3255234,1.3755481,0.13421714,-4.389116,3.9372375]","[0.55,0.18,0.44]",,True
12,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[0.39419433,-3.5473698,1.7240486,-1.8258248,-3.615927,-3.9331007]","[0.55,0.18,0.44]",,True
13,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1563094,-0.96266542,1.4922387,-3.2336839,0.99947484,4.2800722]","[0.55,0.18,0.44]",,True
14,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.190433,-1.4346229,1.6189062,-0.51528645,0.75777228,-0.2870028]","[0.55,0.18,0.44]",,True
15,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2381918,-0.95302664,1.1330493,1.2117565,-0.18960964,-1.2991064]","[0.55,0.18,0.44]",,True
16,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1912587,-1.4012775,1.5318782,-0.2537528,0.75125707,5.383988]","[0.55,0.18,0.44]",,True
17,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2053556,-1.369442,1.4757507,-1.2094344,-0.63207947,-0.48733766]","[0.55,0.18,0.44]",,True
18,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1775628,-1.3584959,1.8742037,-1.8936476,0.85445614,-3.9187481]","[0.55,0.18,0.44]",,True
19,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9601334,-0.91834883,1.4161994,1.7273924,-2.1677326,0.42427426]","[0.55,0.18,0.44]",,True
20,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1726595,-1.4565714,1.690838,-0.70207615,0.88927962,-3.5952394]","[0.55,0.18,0.44]",,True
21,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8850959,-1.3063354,1.4979129,-1.0334686,-3.249334,0.40960346]","[0.55,0.18,0.44]",,True
22,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2413837,-1.1098803,1.1550236,0.53788767,0.045049954,1.5975496]","[0.55,0.18,0.44]",,True
23,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8939594,-1.1054006,1.0991383,0.37856209,-3.4808145,-1.0945064]","[0.55,0.18,0.44]",,True
24,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8857702,-1.2156072,1.2878484,-0.32942836,-3.2809416,2.3476697]","[0.55,0.18,0.44]",,True
25,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2404634,-1.0118174,1.0936169,0.84605032,-0.10856255,0.15712485]","[0.55,0.18,0.44]",,True
26,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2406065,-0.95247811,1.1858708,1.6522447,0.10132644,-5.8638832]","[0.55,0.18,0.44]",,True
27,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1639196,-1.2714092,1.8584444,-2.2272166,0.94919317,-4.3417563]","[0.55,0.18,0.44]",,True
28,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-5.7512576,2.9234721,1.0434582,-5.3660495,1.6726921,-2.7474876]","[0.55,0.18,0.44]",,True
29,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1916195,-0.99134325,1.5124969,1.7520667,-0.7483968,-0.67035671]","[0.55,0.18,0.44]",,True
30,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2130412,-1.4024277,1.5536404,-0.41218652,0.55852036,-0.00084210899]","[0.55,0.18,0.44]",,True
31,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2347046,-1.4166297,1.6207866,4.9071485,6.012466,0.038584752]","[0.55,0.18,0.44]",,True
32,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2326262,-0.9981247,1.4497501,1.877793,-0.30932278,-0.33648554]","[0.55,0.18,0.44]",,True
33,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9513637,-1.2809757,1.3279164,-1.2156544,-2.2299278,-4.5631337]","[0.55,0.18,0.44]",,True
34,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2099529,-1.0080179,1.0157294,1.3026441,0.58902151,-0.19743902]","[0.55,0.18,0.44]",,True
35,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2219081,-0.92409813,1.0814402,1.8253294,0.46133725,-0.027118569]","[0.55,0.18,0.44]",,True
36,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2216254,-0.96264987,1.3773143,-3.8014655,0.46471687,3.7729834]","[0.55,0.18,0.44]",,True
37,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9432929,-1.3213902,1.419351,-0.14300525,-3.9931805,3.2061186]","[0.55,0.18,0.44]",,True
38,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8904151,-1.0722295,1.0575995,0.44809291,-3.4126836,-1.0603629]","[0.55,0.18,0.44]",,True
39,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1225565,-1.1380436,1.7720608,-2.5760207,1.2079024,-4.3751727]","[0.55,0.18,0.44]",,True
40,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9402646,-1.3734157,1.7297831,-2.5380368,-2.3133831,-4.5885539]","[0.55,0.18,0.44]",,True
41,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1744397,-0.8599579,0.92593787,-5.5867357,-0.87674671,0.46243726]","[0.55,0.18,0.44]",,True
42,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8913327,-1.1052361,1.1024067,0.33296942,-3.4318148,-0.27316054]","[0.55,0.18,0.44]",,True
43,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9735813,-1.3008092,1.3471054,-1.2971325,-2.0772356,-4.3967977]","[0.55,0.18,0.44]",,True
44,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9453461,-1.3893181,1.6451251,-0.83601996,-4.0087568,-3.1061896]","[0.55,0.18,0.44]",,True
45,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9768717,-1.3935155,1.5651936,-0.42739976,-4.2273553,4.0387326]","[0.55,0.18,0.44]",,True
46,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2326711,-0.95770321,1.316073,1.6122549,-0.30853826,-2.5034673]","[0.55,0.18,0.44]",,True
47,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-5.636105,-3.2353065,1.6210507,1.8755169,-1.0008321,-5.6905981]","[0.55,0.18,0.44]",,True
48,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.9005419,-0.86265608,0.82852191,0.62667886,-2.7022223,0.3679351]","[0.55,0.18,0.44]",,True
49,42,scene_00_no_obstacle,20260525,ik,scipy_baseline,3091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1913069,-1.4547036,1.7751898,-1.1127566,-5.53231,3.6084192]","[0.55,0.18,0.44]",,True
0,42,scene_01_single_box,20260526,ik,pinv,10042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.894837,-1.4964435,1.6422069,-1.5397138,-1.9096948,0.044864035]","[0.47,0.22,0.42]",,True
1,42,scene_01_single_box,20260526,ik,pinv,10043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8981134,-1.4958942,1.6416323,-1.5452242,-1.8968921,0.0044382168]","[0.47,0.22,0.42]",,True
2,42,scene_01_single_box,20260526,ik,pinv,10044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8904885,-1.490817,1.6335932,-1.5158863,-1.9334177,0.01398603]","[0.47,0.22,0.42]",,True
3,42,scene_01_single_box,20260526,ik,pinv,10045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8929888,-1.4919973,1.6336216,-1.5128635,-1.9190353,-0.016272463]","[0.47,0.22,0.42]",,True
4,42,scene_01_single_box,20260526,ik,pinv,10046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8907665,-1.4983301,1.6505052,-1.567159,-1.9342772,-0.013153726]","[0.47,0.22,0.42]",,True
5,42,scene_01_single_box,20260526,ik,pinv,10047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8957457,-1.5035658,1.6519747,-1.5599658,-1.9023901,0.0048050483]","[0.47,0.22,0.42]",,True
6,42,scene_01_single_box,20260526,ik,pinv,10048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8916398,-1.5012221,1.6516425,-1.5571732,-1.9246664,0.0025615418]","[0.47,0.22,0.42]",,True
7,42,scene_01_single_box,20260526,ik,pinv,10049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.893112,-1.4941858,1.639483,-1.5320346,-1.9192364,-0.01915611]","[0.47,0.22,0.42]",,True
8,42,scene_01_single_box,20260526,ik,pinv,10050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8925467,-1.5024191,1.6547967,-1.5714715,-1.9210771,0.00026918939]","[0.47,0.22,0.42]",,True
9,42,scene_01_single_box,20260526,ik,pinv,10051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.892273,-1.4984323,1.6456188,-1.5428491,-1.9223788,-0.016451745]","[0.47,0.22,0.42]",,True
10,42,scene_01_single_box,20260526,ik,pinv,10052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8954291,-1.4975892,1.6466676,-1.5578903,-1.9104486,-0.011534187]","[0.47,0.22,0.42]",,True
11,42,scene_01_single_box,20260526,ik,pinv,10053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8961238,-1.4964633,1.6443533,-1.5537506,-1.9066387,0.0081817196]","[0.47,0.22,0.42]",,True
12,42,scene_01_single_box,20260526,ik,pinv,10054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8887541,-1.4996258,1.6530471,-1.5689759,-1.9432727,-0.0045957089]","[0.47,0.22,0.42]",,True
13,42,scene_01_single_box,20260526,ik,pinv,10055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8965334,-1.4986138,1.6489066,-1.5689782,-1.9068081,0.021471079]","[0.47,0.22,0.42]",,True
14,42,scene_01_single_box,20260526,ik,pinv,10056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8920212,-1.4981724,1.64954,-1.5639695,-1.9272324,0.012401008]","[0.47,0.22,0.42]",,True
15,42,scene_01_single_box,20260526,ik,pinv,10057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.894522,-1.4996441,1.6518262,-1.5728586,-1.915799,0.007599996]","[0.47,0.22,0.42]",,True
16,42,scene_01_single_box,20260526,ik,pinv,10058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8892323,-1.5005623,1.6506231,-1.5475968,-1.9353476,-0.010128897]","[0.47,0.22,0.42]",,True
17,42,scene_01_single_box,20260526,ik,pinv,10059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.900915,-1.502937,1.6517118,-1.564408,-1.8769029,0.011235962]","[0.47,0.22,0.42]",,True
18,42,scene_01_single_box,20260526,ik,pinv,10060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8843967,-1.5011812,1.6565956,-1.5695592,-1.963396,-0.0097395645]","[0.47,0.22,0.42]",,True
19,42,scene_01_single_box,20260526,ik,pinv,10061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8910151,-1.5058024,1.6629045,-1.590002,-1.9279463,-0.046490999]","[0.47,0.22,0.42]",,True
20,42,scene_01_single_box,20260526,ik,pinv,10062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.895939,-1.5009955,1.6482719,-1.5510894,-1.9015642,-0.02269452]","[0.47,0.22,0.42]",,True
21,42,scene_01_single_box,20260526,ik,pinv,10063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8978073,-1.4957608,1.6446114,-1.5630774,-1.9022233,0.01996132]","[0.47,0.22,0.42]",,True
22,42,scene_01_single_box,20260526,ik,pinv,10064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8990469,-1.4981045,1.6476101,-1.5665117,-1.8934075,0.026294118]","[0.47,0.22,0.42]",,True
23,42,scene_01_single_box,20260526,ik,pinv,10065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8905136,-1.4935341,1.6395616,-1.5316907,-1.9341332,0.00099990693]","[0.47,0.22,0.42]",,True
24,42,scene_01_single_box,20260526,ik,pinv,10066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-2.8935952,-1.498611,1.6496373,-1.5652877,-1.9191172,-0.0096674239]","[0.47,0.22,0.42]",,True
